5,2024-12-17 23:41:57,2024-12-17 23:41:57,0.9266271591186523
5,2024-12-17 23:41:57,2024-12-17 23:41:57,0.9203231334686279
5,2024-12-17 23:41:57,2024-12-17 23:41:57,0.9189507961273193
5,2024-12-17 23:41:57,2024-12-17 23:41:57,0.9228348731994629
5,2024-12-17 23:41:57,2024-12-17 23:41:57,0.9312939643859863
5,2024-12-17 23:41:57,2024-12-17 23:41:57,0.9240708351135254
5,2024-12-17 23:41:57,2024-12-17 23:41:58,1.4481558799743652
5,2024-12-17 23:41:57,2024-12-17 23:41:57,0.9290838241577148
5,2024-12-17 23:41:57,2024-12-17 23:41:57,0.9219059944152832
5,2024-12-17 23:41:57,2024-12-17 23:41:57,0.9253911972045898
5,2024-12-17 23:41:57,2024-12-17 23:41:57,0.927839994430542
5,2024-12-17 23:41:57,2024-12-17 23:41:57,0.9302060604095459
5,2024-12-17 23:42:00,2024-12-17 23:42:00,0.013924121856689453
5,2024-12-17 23:42:00,2024-12-17 23:42:00,0.0033731460571289062
5,2024-12-17 23:42:00,2024-12-17 23:42:00,0.01011204719543457
5,2024-12-17 23:42:00,2024-12-17 23:42:00,0.00884699821472168
5,2024-12-17 23:42:00,2024-12-17 23:42:00,0.011011123657226562
5,2024-12-17 23:42:00,2024-12-17 23:42:00,0.012056112289428711
5,2024-12-17 23:42:00,2024-12-17 23:42:00,0.007905960083007812
5,2024-12-17 23:42:00,2024-12-17 23:42:00,0.006617069244384766
5,2024-12-17 23:42:00,2024-12-17 23:42:00,0.013067007064819336
5,2024-12-17 23:42:00,2024-12-17 23:42:00,0.0020270347595214844
5,2024-12-17 23:42:00,2024-12-17 23:42:00,0.01477193832397461
5,2024-12-17 23:42:01,2024-12-17 23:42:01,0.011130809783935547
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.02716803550720215
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.004675149917602539
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.028540849685668945
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.0194089412689209
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.02231907844543457
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.014874935150146484
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.0074880123138427734
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.02554011344909668
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.009837150573730469
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.023786067962646484
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.020797014236450195
5,2024-12-17 23:42:02,2024-12-17 23:42:02,0.017101049423217773
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.022574186325073242
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.014129877090454102
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.037851810455322266
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.028189897537231445
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.03496408462524414
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.026379108428955078
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.02043604850769043
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.03174996376037598
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.02466893196105957
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.030025005340576172
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.03345608711242676
5,2024-12-17 23:42:04,2024-12-17 23:42:04,0.03642106056213379
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.02155280113220215
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.019361019134521484
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.03986191749572754
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.036878108978271484
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.023823976516723633
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.029934167861938477
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.02819514274597168
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.0334320068359375
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.02614593505859375
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.031685829162597656
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.03841519355773926
5,2024-12-17 23:42:06,2024-12-17 23:42:06,0.03515505790710449
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.009009838104248047
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.019128084182739258
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.03731703758239746
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.021249055862426758
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.02301502227783203
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.027831077575683594
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.03585314750671387
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.0314328670501709
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.03438305854797363
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.03294110298156738
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.029672861099243164
5,2024-12-17 23:42:08,2024-12-17 23:42:08,0.02563786506652832
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.004647970199584961
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.005970001220703125
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.01514291763305664
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.017381906509399414
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.01966691017150879
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.02190685272216797
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.013872861862182617
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.01853489875793457
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.016271114349365234
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.012736082077026367
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.011588096618652344
5,2024-12-17 23:42:10,2024-12-17 23:42:10,0.020762205123901367
5,2024-12-17 23:42:12,2024-12-17 23:42:12,0.020045042037963867
5,2024-12-17 23:42:12,2024-12-17 23:42:12,0.014005899429321289
5,2024-12-17 23:42:12,2024-12-17 23:42:12,0.02408909797668457
5,2024-12-17 23:42:12,2024-12-17 23:42:12,0.005496025085449219
5,2024-12-17 23:42:12,2024-12-17 23:42:12,0.033737897872924805
5,2024-12-17 23:42:12,2024-12-17 23:42:12,0.027734994888305664
5,2024-12-17 23:42:12,2024-12-17 23:42:12,0.018225908279418945
